Original cmd-> /cluster/home/vlnitu/CA-Lab4-24-vlnitu/Pythia/bin/perceptron-no-multi-no-ship-1core --warmup_instructions=1000000 --simulation_instructions=10000000 --l2c_prefetcher_types=scooby --config=/cluster/home/vlnitu/CA-Lab4-24-vlnitu/Pythia/config/pythia.ini --mail-type=BEGIN,END  -traces /cluster/home/vlnitu/CA-Lab4-24-vlnitu/Pythia/traces/456.hmmer-327B.champsimtrace.xz
*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Nov 19 2024 20:10:11
*************************************************
parsing config file: /cluster/home/vlnitu/CA-Lab4-24-vlnitu/Pythia/config/pythia.ini
unable to parse section: , name: mail-type, value: BEGIN,END

trace_0 /cluster/home/vlnitu/CA-Lab4-24-vlnitu/Pythia/traces/456.hmmer-327B.champsimtrace.xz
scooby_state_40a9d9|22|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a715|7|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a707|45|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7f6|0|-8 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7c4|0|-23 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a78d|13|-7 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a889|61|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a77d|21|15 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a841|27|7 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a77d|27|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a710|53|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7c4|10|-1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a846|27|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a841|27|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a889|61|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7c4|59|-1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a889|23|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a860|27|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7dd|27|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a89c|2|-1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a8f8|21|-7 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a860|58|31 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a846|58|37 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a846|60|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a77d|18|-7 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7af|60|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a846|61|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a889|62|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a860|60|-3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a78d|5|-56 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a78d|6|-4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a707|29|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a78d|18|-8 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a889|60|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a860|58|-4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a78d|10|-20 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a841|23|-35 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7af|31|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a846|58|48 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a72b|21|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7dd|55|28 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7af|17|4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a807|58|38 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a8f8|18|-7 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a78d|3|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a860|26|5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a710|55|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a715|16|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a860|24|-34 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a77d|21|-5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a8f8|21|-5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a70c|26|-1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7f6|60|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a73a|6|-20 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7dd|62|39 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7f6|6|-20 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7c4|6|-20 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a707|39|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a78d|18|-42 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7dd|6|-57 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a807|63|55 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7a6|58|45 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a710|57|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a73a|5|-58 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7f6|63|58 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7f6|1|-12 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a860|31|-11 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a8f8|31|10 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7f6|13|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a82e|31|25 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7f6|4|-6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a715|0|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a78d|5|-26 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7af|58|37 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a889|2|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a841|31|-32 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a710|58|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7dd|10|3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7c4|2|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7c4|4|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a8f8|25|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7c4|7|3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7a6|58|58 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a9d9|7|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a846|8|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7c4|8|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a715|63|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7c4|6|-22 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a860|58|3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a707|30|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a710|12|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a715|62|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a707|45|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a77d|13|-12 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a8f8|28|-2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a846|62|41 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a807|62|53 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a8d7|62|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a8a0|2|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a841|28|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a807|62|43 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a846|18|12 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a846|63|61 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7f6|0|-5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7c4|0|-8 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a791|10|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a78d|3|-60 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a846|3|3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a860|55|20 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a807|63|53 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a936|3|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a889|1|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a78d|10|-48 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a889|30|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a8d7|24|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a710|18|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a707|57|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a74a|9|-17 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a710|19|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a889|28|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a710|20|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a72b|25|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7af|8|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7dd|58|-3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a74a|9|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a807|60|30 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7f6|13|-38 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a710|20|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a791|20|10 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a8f8|20|-5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a846|24|3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a77d|18|-9 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7af|29|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a78d|11|-18 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a78d|13|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7f6|11|-21 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a8f8|25|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a8f8|13|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a8a0|11|3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a73a|4|-20 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a860|18|-14 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7dd|29|5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a710|16|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a860|2|-57 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7dd|0|-59 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7dd|14|-49 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a8f8|24|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a707|55|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a715|23|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a791|24|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a889|25|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7dd|25|3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a710|17|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a846|63|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a860|14|4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7f6|1|-30 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7c4|11|-18 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7af|24|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a860|1|-30 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7dd|1|-27 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a846|21|9 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a860|5|4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7c4|61|-1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a807|1|-24 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a860|36|5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a860|31|-16 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7dd|25|21 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a74a|8|-22 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a78d|18|-14 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a707|63|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a715|31|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a841|24|5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7dd|0|-35 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7f6|63|32 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a8a0|20|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a8f8|31|11 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a710|25|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7f6|63|59 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a860|63|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7dd|63|59 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a73a|4|-21 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7f6|63|38 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a846|25|21 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a8f8|25|21 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a8f8|31|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a710|25|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a715|32|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a841|25|-6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7dd|31|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7c4|0|-31 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a889|34|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a807|0|-31 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a846|6|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a846|61|13 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a707|60|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a846|25|4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a860|16|-16 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a77d|25|3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a841|25|3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a841|30|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a707|61|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a77d|25|-5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a889|31|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a8f8|25|-5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a82e|39|8 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7a6|45|32 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7c4|61|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a860|18|-6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a8f8|29|-2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a82e|31|-30 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a707|62|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a74a|9|-19 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7af|30|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a846|31|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a77d|25|-6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a889|33|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a8f8|25|-6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a78d|18|-13 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a8a0|18|7 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a8f8|18|-13 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a723|6|-1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a710|15|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7dd|62|-1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a841|23|-11 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a846|13|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a860|2|-18 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a78d|11|-9 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7c4|12|7 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a791|13|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a710|24|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a860|0|-23 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7dd|0|-23 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7dd|14|-17 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a889|15|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a710|5|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a707|61|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a78d|7|-16 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7af|45|32 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a860|54|-9 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a707|46|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a860|55|32 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a889|16|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a77d|16|7 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7f6|6|-57 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a78d|16|10 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a8f8|16|10 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7f6|61|6 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a77d|21|9 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a889|11|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a710|3|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7a6|58|29 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a78d|3|-55 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7c4|59|-2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a889|11|0 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a8d7|9|0 0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,
scooby_state_40a74a|9|-2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a860|3|-47 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a860|5|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7dd|5|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7dd|36|-25 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a860|39|-22 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a710|8|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a710|4|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a72b|23|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a889|29|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7a6|45|34 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a78d|16|-35 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a8f8|21|10 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a77d|18|-5 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a860|3|-36 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a715|11|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a860|32|21 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a841|33|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a841|34|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a77d|10|-2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a77d|21|2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a841|23|4 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a707|50|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a715|18|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a7dd|32|22 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a89c|19|-1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
scooby_state_40a889|20|1 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
