Original cmd-> /cluster/home/vlnitu/CA-Lab4-24-vlnitu/Pythia/bin/perceptron-no-multi-no-ship-1core --warmup_instructions=1000000 --simulation_instructions=10000000 --l2c_prefetcher_types=scooby --config=/cluster/home/vlnitu/CA-Lab4-24-vlnitu/Pythia/config/pythia.ini --mail-type=BEGIN,END  -traces /cluster/home/vlnitu/CA-Lab4-24-vlnitu/Pythia/traces/471.omnetpp-188B.champsimtrace.xz
*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Nov 19 2024 20:10:11
*************************************************
parsing config file: /cluster/home/vlnitu/CA-Lab4-24-vlnitu/Pythia/config/pythia.ini
unable to parse section: , name: mail-type, value: BEGIN,END

trace_0 /cluster/home/vlnitu/CA-Lab4-24-vlnitu/Pythia/traces/471.omnetpp-188B.champsimtrace.xz
scooby_state_425add|50|2 0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,5,
scooby_state_40ba31|61|2 3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,
scooby_state_45526e|12|-1 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_4542e9|32|0 4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_40ba31|39|1 0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,5,
scooby_state_4542e6|47|-1 0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,5,
scooby_state_40cac6|51|12 1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,
scooby_state_4543a7|48|2 3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_452f34|37|26 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_425add|31|1 0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,
scooby_state_44a8c9|0|-1 0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,5,
scooby_state_440468|61|-1 0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_425afa|11|0 1,0,0,0,1,0,0,1,0,0,0,2,0,0,0,5,
scooby_state_44ba08|38|-2 0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_44b9f8|41|3 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_43a5de|43|9 1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,5,
scooby_state_40bfa6|5|0 0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_426a20|13|0 0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,5,
scooby_state_452f34|52|26 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_43d720|60|3 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_426b87|10|0 0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,5,
scooby_state_46c451|41|-1 0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,5,
scooby_state_44b9f8|62|38 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_454349|14|-1 4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_502194|56|0 0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,5,
scooby_state_4578d5|62|55 0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_44a8c9|30|-1 0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,5,
scooby_state_40e1ce|39|1 0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_4024b3|1|1 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_425b50|32|0 0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,5,
scooby_state_501cf1|18|4 0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,5,
scooby_state_425add|19|2 0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,5,
scooby_state_454647|38|-3 0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_40e1ce|60|1 0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_44a4d2|3|-10 3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_40c502|61|10 3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_501c59|56|3 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_40e860|13|3 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_40cac6|16|-33 0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,5,
scooby_state_43a5de|63|57 0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,5,
scooby_state_454349|16|-4 0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,5,
scooby_state_43a5de|49|9 0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,5,
scooby_state_457dbd|11|1 0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_4542e6|56|0 0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,5,
scooby_state_501cf1|29|4 0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,5,
scooby_state_44036c|13|1 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_447c4c|44|-3 0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,5,
scooby_state_5025c6|59|1 0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,5,
scooby_state_40e818|37|-15 1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,5,
scooby_state_457dc5|58|11 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_5025c6|0|0 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_44a4d2|11|0 0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,5,
scooby_state_40ded8|11|1 0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_454349|6|1 2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,5,
scooby_state_454f30|14|-15 1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_40e7b5|29|2 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_40deb1|20|1 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_452f24|52|1 3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_40e7b5|38|2 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_454801|11|0 0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,5,
scooby_state_507080|50|4 4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_5025c6|6|1 0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,5,
scooby_state_425add|17|1 0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,5,
scooby_state_40e7b5|52|2 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_40cac6|32|-31 0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,5,
scooby_state_4542e6|34|-1 0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,5,
scooby_state_452f24|9|-48 0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,5,
scooby_state_425b50|54|1 1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,5,
scooby_state_425b50|28|1 2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,5,
scooby_state_505cc8|26|-3 0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_507080|21|-2 4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_501cf1|3|3 0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,5,
scooby_state_40deb1|9|1 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_40c4fb|63|10 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_505cc8|58|-3 0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_454f19|38|-1 0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_447c4c|21|-3 1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,
scooby_state_40c502|11|-35 3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,
scooby_state_40c502|53|11 0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,
scooby_state_501c59|52|3 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_43d75c|48|41 1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_44a4d2|6|-10 4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_44a4d2|37|-10 4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_44a4d2|42|-10 4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_40bd2a|40|0 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_452f24|8|-33 0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,5,
scooby_state_43fb0a|26|-13 0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,5,
scooby_state_426b87|8|0 2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,5,
scooby_state_46267c|48|7 0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,5,
scooby_state_40ba31|12|1 0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,5,
scooby_state_425b50|24|1 1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,5,
scooby_state_44a8c9|22|-4 2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_454349|14|12 0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_40bd2a|2|0 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_457dd2|35|34 0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_4550a8|2|-1 3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_40e818|52|-10 4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_457dbd|59|1 1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_40bd2a|62|0 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_452f24|31|1 4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_40bda3|36|-4 0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,
scooby_state_40ba31|38|2 4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_454349|40|1 3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,
scooby_state_45e4b1|16|1 0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_44a8c9|52|45 0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,5,
scooby_state_40df04|60|0 0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,5,
scooby_state_40e818|62|-1 0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,5,
scooby_state_44a4d2|41|0 0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,5,
scooby_state_425afa|26|2 0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,5,
scooby_state_45df3c|59|7 0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_5025c6|41|1 1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,5,
scooby_state_4547b9|7|-2 4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,
scooby_state_454349|0|-5 0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,5,
scooby_state_4547b6|20|-10 1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,5,
scooby_state_43d75c|60|-1 3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_44a4d2|40|-10 3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_46267c|9|5 0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,5,
scooby_state_40cac6|11|-33 0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,5,
scooby_state_40bd80|61|1 0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_40c502|6|-38 0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,
scooby_state_452f34|4|-50 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_40b959|56|1 0,0,0,0,0,1,0,0,1,1,0,2,0,0,0,5,
scooby_state_452f40|32|15 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_4547b9|36|-1 0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,5,
scooby_state_40e1ce|18|1 0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_454f19|8|-1 0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_43d755|38|-1 0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_44a4d2|36|-10 3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_4403f8|12|1 1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,5,
scooby_state_425add|0|-1 0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,
scooby_state_447c4c|59|-3 0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,5,
scooby_state_457dd2|61|61 1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_40dee3|54|1 0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_40bd80|16|1 0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_40c502|9|1 1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,5,
scooby_state_447c4c|39|-3 0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,5,
scooby_state_457dbd|36|29 3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_452f40|34|19 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_507080|62|-1 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_40e860|39|3 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_43fb0a|21|-41 0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,5,
scooby_state_40cac6|47|12 0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,5,
scooby_state_406ca6|37|1 0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_426b87|16|0 2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,5,
scooby_state_454349|22|-2 0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_454349|54|41 2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_44036c|27|2 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_43d75c|22|-1 3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_40e884|28|-13 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_452f34|54|26 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_40defd|63|1 0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_454801|15|-15 0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,5,
scooby_state_501cf1|16|4 0,1,0,0,1,0,0,0,0,0,0,2,0,0,1,5,
scooby_state_457dd2|60|34 0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_44ba08|46|-2 0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_44a4d2|43|-10 4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_40dee3|46|1 0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_40e860|54|1 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_44a4d2|49|0 0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,5,
scooby_state_502194|47|0 0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,5,
scooby_state_4542e6|29|-1 0,0,0,1,0,0,1,0,0,0,0,2,0,0,1,5,
scooby_state_501c59|46|3 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_43d75c|40|39 3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_44036c|34|2 4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_4403f8|55|1 0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,5,
scooby_state_4403f8|46|1 1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,5,
scooby_state_43d75c|38|0 4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_40bd80|40|1 0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_455080|26|1 1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,5,
scooby_state_502c68|7|4 1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,5,
scooby_state_4542f2|31|2 0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,5,
scooby_state_40ba31|5|1 1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,
scooby_state_457dd2|45|32 0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_40e7b5|6|2 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_454801|57|0 0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,5,
scooby_state_4547b9|54|-1 0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_40b9c9|57|13 0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,
scooby_state_40b959|33|1 1,0,0,0,0,1,0,0,0,0,0,2,0,0,1,5,
scooby_state_425afa|61|2 0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,5,
scooby_state_46c451|58|-1 1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_40cac6|15|-33 0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,5,
scooby_state_40bda3|12|-4 0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,
scooby_state_44a4d2|16|0 0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,5,
scooby_state_40e860|27|1 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_454f19|42|-1 0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_507080|26|4 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_40c4fb|41|10 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_40bfa6|14|0 0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_46267c|31|5 1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,5,
scooby_state_507080|30|4 4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_507080|59|-2 3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_4547b9|43|-2 4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_4547b9|29|-1 0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,5,
scooby_state_44036c|20|2 4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_44036c|38|1 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_46c451|28|-1 0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,5,
scooby_state_452f40|61|15 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_43d75c|4|4 2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_43d72c|53|50 1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,
scooby_state_426b87|36|0 0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,5,
scooby_state_44a8c9|46|2 0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,5,
scooby_state_43fb0a|34|-13 0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,5,
scooby_state_457dd2|37|35 0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_507080|48|-2 4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_44035d|43|1 0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_46267c|54|7 0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,5,
scooby_state_507080|22|-1 3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_40c502|54|1 4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,
scooby_state_40bd2a|31|0 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_454349|58|44 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_457dd2|58|36 0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_40e818|50|-10 2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_454647|45|44 0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,5,
scooby_state_452f24|44|30 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_457dd2|39|36 0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_40ded8|22|1 0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_40be80|27|-4 3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_44a4d2|24|-10 4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_44a8c9|43|8 0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_40c502|42|1 3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,
scooby_state_45e4b1|4|1 0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_502194|8|0 1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,5,
scooby_state_40cac6|27|-33 0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,5,
scooby_state_452f24|9|-33 1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,5,
scooby_state_4542e6|15|-2 0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,5,
scooby_state_40be80|48|0 0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_457dd2|43|36 0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_425b50|17|1 1,0,0,1,0,0,0,0,1,0,0,2,0,0,0,5,
scooby_state_43fb0a|40|-11 2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,5,
scooby_state_425afa|22|2 0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,5,
scooby_state_44a8c9|13|2 0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,5,
scooby_state_40b959|26|1 1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,5,
scooby_state_40ba31|31|1 2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,
scooby_state_40e860|48|3 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_40bd80|59|1 0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_44a8c9|60|45 2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,
scooby_state_43fb0a|43|-11 1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,5,
scooby_state_502adb|51|-1 2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_40c4fb|42|10 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_426a20|57|0 0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,5,
scooby_state_426b87|2|0 0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,5,
scooby_state_457dbd|59|29 3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_40c502|43|1 3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,
scooby_state_426a20|40|0 0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,5,
scooby_state_455080|53|1 0,1,0,0,0,2,0,0,0,1,0,0,0,0,1,5,
scooby_state_454647|51|44 0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,5,
scooby_state_457dc5|22|11 3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_40e1ce|21|1 0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_46267c|44|5 0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,5,
scooby_state_40bd80|17|1 0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_40c502|63|10 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_426b87|14|0 1,0,0,0,0,1,0,0,1,0,2,0,0,0,0,5,
scooby_state_45e4b1|5|1 0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_43ada6|40|0 0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_40dee3|9|1 0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_43a5de|45|9 1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,5,
scooby_state_43a5de|10|9 0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,5,
scooby_state_447c4c|9|-3 1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,5,
scooby_state_40bd2a|47|-2 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_44a4d2|34|-10 3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_454626|13|0 0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,5,
scooby_state_44a8c9|4|-2 0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,5,
scooby_state_455513|10|-1 3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_452f34|32|27 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_40c502|26|-36 3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,
scooby_state_425add|46|2 0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,5,
scooby_state_501c59|12|3 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_507080|2|-2 3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_43d720|62|3 4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,
scooby_state_425b50|62|1 0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,5,
scooby_state_5025c6|4|1 0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,5,
scooby_state_4547b6|22|-10 0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,4,
scooby_state_457dd2|59|34 0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_452f34|30|27 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_45526e|28|-1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_425afa|24|2 0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_452f24|1|-33 1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,4,
scooby_state_440468|53|-1 0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_454349|59|3 1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_457dbd|37|1 1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_44a8c9|8|-1 0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,4,
scooby_state_45526e|36|-1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_454626|50|0 0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,4,
