Original cmd-> /cluster/home/vlnitu/CA-Lab4-24-vlnitu/Pythia/bin/perceptron-no-multi-no-ship-1core --warmup_instructions=1000000 --simulation_instructions=10000000 --l2c_prefetcher_types=scooby --config=/cluster/home/vlnitu/CA-Lab4-24-vlnitu/Pythia/config/pythia.ini --mail-type=BEGIN,END  -traces /cluster/home/vlnitu/CA-Lab4-24-vlnitu/Pythia/traces/482.sphinx3-1100B.champsimtrace.xz
*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Nov 19 2024 20:10:11
*************************************************
parsing config file: /cluster/home/vlnitu/CA-Lab4-24-vlnitu/Pythia/config/pythia.ini
unable to parse section: , name: mail-type, value: BEGIN,END

trace_0 /cluster/home/vlnitu/CA-Lab4-24-vlnitu/Pythia/traces/482.sphinx3-1100B.champsimtrace.xz
scooby_state_406413|54|1 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40bf48|9|-2 0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,
scooby_state_4063d8|4|1 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40f2c2|63|26 1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_4063f4|19|2 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_4063f4|28|-1 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_406413|63|1 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_4063f4|29|2 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_41899e|63|4 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_4063d8|58|1 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_4063f4|50|-8 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_4063f4|58|5 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40bf68|56|0 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_406413|52|1 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_4063f4|2|-1 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_4063f4|3|-33 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_4063f4|16|-41 1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,
scooby_state_4189a2|19|7 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ac2|5|-6 0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,
scooby_state_418ab2|27|-14 1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418aba|22|-18 0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,
scooby_state_418aba|22|-13 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ab2|13|10 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_4146a6|49|39 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ab2|22|-18 1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,
scooby_state_4189a2|8|7 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_406450|3|1 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418aba|16|8 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ac2|5|-12 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ab2|39|-20 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40f2c2|7|-16 0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418aae|15|7 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_4146a6|33|26 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403c25|49|1 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418aba|30|-3 0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,
scooby_state_418ab2|15|-11 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403bfc|34|0 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ab2|29|16 1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,
scooby_state_40fb2b|7|-15 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_4013e8|58|1 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40faf0|27|-35 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ac2|35|11 0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,
scooby_state_4146a6|54|10 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40c12e|10|-3 0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,
scooby_state_418ab2|5|-21 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40f2a8|40|-1 0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,
scooby_state_418aba|4|-8 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418aba|43|14 0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,
scooby_state_418aba|7|-44 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_401898|45|1 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40162b|46|1 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403bd3|6|6 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418aba|56|-3 0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,
scooby_state_406470|11|0 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ac2|37|11 0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,
scooby_state_418ac2|26|11 0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,
scooby_state_40f2bf|3|1 1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,
scooby_state_4189a2|14|0 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ab2|45|11 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418aae|38|5 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ab2|15|-29 1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403bd3|50|2 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_4013e8|23|2 1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,
scooby_state_40f536|14|-1 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ac2|36|2 0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,
scooby_state_418ac2|28|-18 0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,
scooby_state_418ab2|36|15 1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,
scooby_state_418ab2|28|3 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_4013e8|44|2 1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,
scooby_state_406470|30|0 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_4146a6|17|-10 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40f529|11|-26 0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_4146a6|38|-16 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ac2|37|3 0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,
scooby_state_403bfc|42|20 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_4189a2|23|3 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40f375|24|0 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ab2|47|40 1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,
scooby_state_418aba|62|-1 1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,
scooby_state_401898|51|2 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418aba|34|22 1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,
scooby_state_403bd3|28|14 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403bdb|46|1 0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418aba|37|10 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ab2|14|-31 1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,
scooby_state_418ab2|52|-6 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ab2|52|-7 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403ca0|54|1 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418aba|22|-26 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_4146a6|15|5 1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,
scooby_state_418aba|28|15 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403bdb|34|4 0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403c3d|21|0 0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40647a|9|9 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_401898|60|7 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ac2|40|-5 1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,
scooby_state_418aba|31|-14 0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,
scooby_state_40f2c2|60|4 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ac2|34|26 1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ab2|24|-32 0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,
scooby_state_40bf48|0|-9 1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403ca0|44|1 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40bf48|62|0 0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,
scooby_state_403bd3|58|8 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418aba|21|4 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40f385|61|1 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40bf48|10|-6 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40f2c2|50|0 1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_4189a2|57|21 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40f2c2|30|-15 0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,
scooby_state_418aba|14|3 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418aba|61|30 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403c3d|22|3 0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ac2|56|22 1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,
scooby_state_418aba|16|-28 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40c056|31|-18 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ab2|0|-52 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ab2|59|29 1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ab2|59|13 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_44f858|3|-9 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403be3|17|4 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403be3|40|5 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418aba|31|7 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418aba|7|-51 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ab2|17|-11 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ab2|6|-14 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_4063f4|0|-7 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ab2|52|13 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418aae|47|10 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_4013e8|28|5 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40135a|18|1 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_4146a6|3|-31 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40f4b1|17|-14 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403bdb|56|21 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_401898|63|6 0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ac2|58|58 0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,
scooby_state_418ac2|35|19 1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,
scooby_state_418ab2|0|-63 1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,
scooby_state_41b51b|21|1 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_4063d4|35|1 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ab2|48|9 1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403bdb|11|3 0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_4013e8|37|2 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_4146a6|7|-10 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403bdb|13|0 0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418aba|8|-39 0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,
scooby_state_418ab2|2|-48 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40bf48|4|-24 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403be3|56|11 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40f529|11|5 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ab2|37|33 0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,
scooby_state_4146a6|48|36 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418aba|34|-25 1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,
scooby_state_40185d|2|1 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40f529|17|-25 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ab2|12|8 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ac2|8|-52 0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,
scooby_state_403be3|48|9 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40c12e|18|-19 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ab2|14|6 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ac2|20|-43 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418aae|56|19 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403bf7|20|19 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_4189a2|60|2 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ac2|7|-22 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_4146a6|58|55 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403be3|41|5 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403bf7|61|2 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ac2|60|11 0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,
scooby_state_401898|53|1 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418aba|62|12 0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,
scooby_state_418ac2|12|-24 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418aba|11|-52 0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,
scooby_state_418aba|52|29 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_4189a2|26|10 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_4063f4|19|4 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403be3|44|16 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418aba|55|16 1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,
scooby_state_418aba|19|-21 0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,
scooby_state_418ab2|12|-44 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ab2|52|22 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403bd3|40|2 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ac2|25|-23 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40f2c2|57|43 0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,
scooby_state_403be3|6|3 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40fb2b|19|-27 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ab2|33|25 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ac2|54|43 0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,
scooby_state_418ab2|5|-26 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_4013e8|25|5 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40bf48|22|-9 1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,
scooby_state_418ac2|15|-4 0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,
scooby_state_40bf8c|55|-4 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ac2|23|-36 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_4146a6|18|10 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418aae|36|10 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418aba|6|-3 0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,
scooby_state_4146a6|46|-14 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_406470|39|9 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40bf48|30|-8 0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,
scooby_state_418ac2|46|-12 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ac2|2|-10 0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,
scooby_state_40f529|57|44 1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,
scooby_state_403c3d|23|14 0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_4146a6|63|58 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403bd3|25|14 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403c3d|13|3 0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418aae|58|23 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_4146a6|51|27 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403bd3|54|10 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40bf48|45|26 0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418aba|48|-2 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403bdb|55|5 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418aba|37|-1 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ab2|12|-10 0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,
scooby_state_403c68|42|1 1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ab2|22|-19 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_4013e8|59|1 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ac2|6|-49 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403be3|22|2 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ab2|13|-40 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418aba|60|12 0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,
scooby_state_418aae|40|39 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_414d03|52|12 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ab2|62|47 0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,
scooby_state_4189a2|60|9 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ac2|50|17 0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,
scooby_state_418aba|43|8 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_414d10|38|1 0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403c3d|62|9 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403bdb|42|6 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418aba|48|33 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_414d10|58|1 0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418aba|52|17 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403c3d|20|7 0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418aba|33|7 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ac2|13|-49 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40fb2b|16|-12 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ab2|37|14 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ab2|16|-11 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ac2|25|10 0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,
scooby_state_418ab2|56|-2 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ab2|61|4 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_4146a6|59|54 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_4013e8|46|7 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_4146a6|16|7 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403be3|47|7 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40fae5|2|-1 0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,
scooby_state_403bdf|2|1 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_41ab55|7|4 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40f529|20|-35 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40bf48|47|-6 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ab2|11|-3 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ac2|11|-44 0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418aba|45|35 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ab2|52|1 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403d50|61|1 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40f529|29|27 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40161b|56|-2 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ab2|39|-8 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ab2|16|-36 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ac2|46|33 0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,
scooby_state_418ab2|11|-24 0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,
scooby_state_4189a2|35|5 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ab2|18|-17 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418aba|49|30 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403bdb|4|2 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ac2|23|-5 1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,
scooby_state_403bdb|28|3 0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,
scooby_state_403bdb|25|4 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ac2|36|10 0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,
scooby_state_40bf48|35|-15 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ab2|18|-29 1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_4189a2|26|4 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403be3|60|54 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40f2c2|48|11 1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403bd3|47|10 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ac2|22|-1 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40fb2b|14|-25 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418ab2|3|-10 0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,
scooby_state_418ac2|56|55 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_418aba|2|-8 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
